BOROUGH,longitude,latitude,Residential,Education Facility,Cultural Facility,Recreational Facility,Social Services,Transportation Facility,Commercial,Government Facility,Religious Institution,Health Services,Public Safety,Water,Miscellaneous
Brooklyn,-74.04952597864504,40.67733150207605,0,0,0,0,0,1,0,0,0,0,0,0,0
Staten Island,-74.08547827734074,40.649523929654926,0,0,0,0,0,1,0,0,0,0,0,0,0
Staten Island,-74.0723628613262,40.657081776663055,0,0,0,0,0,1,0,0,0,0,0,0,0
Staten Island,-74.07210563401414,40.64767226695675,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.97141670029255,40.756303080758684,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-74.05715839763134,40.659424983043756,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-74.02408440684516,40.67243669275976,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.04844193930501,40.6871158398381,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.04655216349269,40.68610267057845,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.0129172901648,40.68704728145173,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.04721511862215,40.68771299502722,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.01152831569107,40.68843606947905,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.98360933782115,40.6739793067508,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-74.00706295800028,40.72035092811359,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.90258193601622,40.88359645836992,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.92296830262268,40.81476949879865,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88120393438395,40.848344851716256,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.8611198737211,40.73409772736668,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11908293685244,40.60806372974173,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98129468709837,40.74971531035666,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.93838324142004,40.697047043345954,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.87967794867943,40.69042015296377,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.99684343450673,40.72632939372664,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95015892292925,40.69053982571701,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.82517025549399,40.820958674240806,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94978138672887,40.7973565100542,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.95161178195195,40.68729806639555,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95082009683954,40.8217959460046,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.88417761258259,40.86258371552847,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8983912995426,40.83806751609678,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97535811047085,40.644228553760065,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.18059183378763,40.59790684571494,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.9195638062656,40.8375451812175,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.87996615643931,40.676244001958224,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90887812938286,40.81914261790088,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87737692607178,40.875379067540194,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96424757447258,40.70459481907848,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.92932897104237,40.76759054054074,0,0,0,0,0,0,0,0,0,0,1,0,0
Staten Island,-74.1044541034464,40.61700545427753,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.91914570209948,40.761906390558494,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.96003043951286,40.8086474090294,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.91573357303783,40.8130019418262,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.15008840302407,40.54698416093951,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.94959266169744,40.77839414662298,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.95120883405505,40.79061213532461,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91641539088855,40.64251361800024,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.95299656207658,40.72899393342132,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.97378666856903,40.66693908523686,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.97805749737083,40.72471577255844,0,0,0,0,0,0,0,0,0,0,1,0,0
Staten Island,-74.10277511178423,40.586880764689084,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90885261539147,40.91370819536701,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.1088375189536,40.61855278828616,0,0,0,0,0,0,0,0,0,0,0,1,0
Queens,-73.79558640524706,40.719754645730006,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.84560781154748,40.68408265603575,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.94044134979477,40.82434009599619,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.95040374228124,40.819528297232615,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91995663847659,40.63562019231615,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94129003373709,40.70492330590779,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95859132826276,40.809716067467484,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9941559898946,40.692542554141724,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.94587504227609,40.827151157956315,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.06720581320123,40.616199621515285,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-74.00584328823977,40.58478755931308,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.98305107962265,40.56388992928512,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.95819407976356,40.54838396704447,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-74.0276575403865,40.566687695637896,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.93823983248163,40.58357491810829,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.94373972949894,40.58041736781214,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96390573449112,40.80866927119671,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.8902610243808,40.72948113715629,0,0,0,0,0,0,1,0,0,0,0,0,0
Queens,-73.73820255575289,40.75446466249047,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.96323107336508,40.61649258046144,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.02877920367384,40.67976974048141,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.96777757500658,40.742121414584496,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.04805136136683,40.692215384471254,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.00585283611166,40.762688928374715,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.9278970045702,40.57524668845353,0,0,0,0,0,1,0,0,0,0,0,0,0
Brooklyn,-73.98133757779188,40.65884819716135,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.98119718707207,40.7756516958132,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.93430759668006,40.774710623721624,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87752002879425,40.830837305597264,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.00803142084297,40.71246605441991,0,0,0,0,0,0,0,0,0,0,0,0,1
Bronx,-73.92830722828697,40.840293566197396,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.95058646781501,40.689011999770834,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87510936407242,40.84145135136348,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97854962832761,40.71925859324576,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.24743311332148,40.50861352225961,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.12352229018659,40.62140759651313,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.96299861868356,40.8121563135187,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.98809513991212,40.730925693358685,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.93162048073368,40.852611834756836,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.93547289892895,40.68628406562929,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.95891180991103,40.65013985529388,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.07061148936998,40.59953647202904,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.1175712479876,40.575117432185486,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.16012203064695,40.63133614940782,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.77252178285096,40.76788989061577,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.89806671724037,40.73959899060916,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.89922408876144,40.72301818963332,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.9902129876132,40.76870888439656,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.82547159690317,40.8228999433156,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.86375113118774,40.66797699924147,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95950880697633,40.601259391454484,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.92175922820235,40.634302360561236,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.82980246208595,40.67250944212477,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.91302720231636,40.8545538439262,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.75795553481377,40.667978852699534,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.84501333734354,40.897270095764526,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9652772459258,40.796427817421424,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.82783429262477,40.870053488310894,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.96876348278101,40.7605532457257,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-74.00609505830823,40.71280505732914,0,0,0,0,0,0,0,1,0,0,0,0,0
Bronx,-73.90659630985994,40.8702878880006,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97388308443693,40.762459364198854,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.9212029166496,40.8127691435638,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.76942131633388,40.76304292749251,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.8698113489214,40.82307247649945,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.93215990648054,40.71087198773899,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.9555961194156,40.630282416185224,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93743146665722,40.79392355016424,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.12331525044668,40.58903083925058,0,0,0,0,0,0,0,0,0,0,0,1,0
Brooklyn,-73.9571623689032,40.667835596813426,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.93181055918457,40.70534559248911,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.99392085062337,40.74706430759264,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8322937243352,40.86157627916638,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.84669144734346,40.84957845923337,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.8283801664272,40.88184208869417,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.89890813399771,40.86002082952657,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.98391297433284,40.74133977676665,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-74.00879641165425,40.639389521345215,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.96947774455359,40.749687536314966,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.95092623933628,40.67877779551917,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.92012300239853,40.67898294207281,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.97004388425698,40.75342082780643,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.96959682459666,40.75469637370846,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.98989573154907,40.732073727805144,0,0,0,0,0,0,0,1,0,0,0,0,0
Queens,-73.93223502574416,40.74514561342775,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.7525855054129,40.78124588182725,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95039977328913,40.69906816348386,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87738664491195,40.835488519873586,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96888595608326,40.75275598476385,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89335928388712,40.65030561846413,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.90956530572186,40.67159023536924,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9399398440312,40.59478226719785,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98176594688117,40.700541630848186,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8770785306355,40.83418874875348,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94908167902258,40.68730915595526,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.9069743304892,40.875938003080265,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.84814841084959,40.77399590159297,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.93911085349987,40.78878478969738,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.90854551899967,40.75764064927853,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.84604461411162,40.883322725778854,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90531807002117,40.83314136162319,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93612190681546,40.82431304384075,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94063807293344,40.79120417668959,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92027754487822,40.63391765217287,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.0078692132355,40.71357685077267,0,0,1,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11679666019292,40.63834938360807,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.91382072851964,40.83090690503137,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.91056942373274,40.85879887093859,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97712100879157,40.72154287663669,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91873720599399,40.63739598456372,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.97396354998587,40.73693724258568,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.94754626354009,40.63419385069808,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.92282483565859,40.65042985413157,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.89323636449133,40.66154597125277,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.86332042787372,40.67427007386849,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.07889783283328,40.61572299712923,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.986038593807,40.66581630211561,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.78073528784108,40.77135551244093,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.86278372502429,40.74234722293629,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.81616297458758,40.7002047407491,0,0,0,0,0,0,0,0,0,1,0,0,0
Queens,-73.81658926955932,40.75530323148858,0,0,0,0,0,0,0,0,0,1,0,0,0
Queens,-73.85851481511304,40.74380173550135,0,0,0,0,0,0,0,0,0,1,0,0,0
Queens,-73.80024061729284,40.703964674347034,0,0,0,0,0,0,0,0,0,1,0,0,0
Manhattan,-73.98349186773,40.757689228081574,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95256724362238,40.696969354855675,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86319391706732,40.859267543500025,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9549161369574,40.64068957724573,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.92685147347382,40.80954208798467,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.92126149180648,40.7473174560383,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.9804207119041,40.727288026555655,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97308237515543,40.754923608920606,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.90903254733558,40.832507474498975,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96020179645527,40.80758822393117,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96726335042447,40.68268209929257,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.86375291374974,40.87632079184094,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98964458426364,40.72215591658616,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.94343475042774,40.79423321927132,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.00104491303657,40.749275450422196,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8462824528756,40.8181402798416,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.8925353122533,40.62179215708176,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.93265494777545,40.7679109132491,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91826673782761,40.695016557055624,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.77762669841182,40.782443661928454,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.88934349687551,40.81590253601874,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.76534571363894,40.73926519074408,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.96604130882714,40.78891505226436,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.07716755833076,40.6493132570148,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.79860927574197,40.66744995934044,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.93328287378499,40.79422746629185,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.00172737542809,40.67988402991251,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91816122548883,40.6655602056989,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96393709174934,40.757555191689,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96017949258626,40.768038149898324,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.88108695232759,40.68635557086867,0,0,0,0,0,0,0,0,0,0,0,0,1
Bronx,-73.91945701630026,40.80629324095777,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.88492718920158,40.63363483491456,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99433170993909,40.718957532633155,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.94318186373714,40.78736135604108,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89924177135553,40.65001242707504,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.89116150035616,40.6731195245242,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79438609942015,40.70594635502258,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.88162264136261,40.6600635514959,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.92333282406668,40.679954392677786,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.90995934567533,40.91193576876069,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93689456491784,40.81035828079994,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89413216556238,40.81867008674083,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98684540086751,40.77211360419272,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.17842729533608,40.522860430203686,0,0,0,0,0,0,0,0,0,0,0,1,0
Bronx,-73.84454093080748,40.88669634404734,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98431921734793,40.77367138185141,0,0,1,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86412736489429,40.85833163446967,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99031665777528,40.75317844587765,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.9979566142888,40.72690328995153,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90612623490847,40.81699447093706,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.99275116077648,40.694603718707256,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.98493795649148,40.75587449038718,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98799824623075,40.69953555124838,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96835249076646,40.66882493636791,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.93611863713896,40.83773043516965,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.78680820131966,40.59725002461468,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92294167151513,40.81240942012294,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88502442416308,40.85956042564482,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86917578041951,40.82077640194617,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97583520997414,40.72014339251469,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86694212841499,40.899198714667925,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9371308629992,40.82610556376991,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.7860602721241,40.59554921292795,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93571751100308,40.67639336787961,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.81336659561404,40.68325237463651,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.06986297805156,40.59676081920651,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.92279104468156,40.68546809680486,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98221399292713,40.71788917077935,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98425029881847,40.774160322308845,0,0,1,0,0,0,0,0,0,0,0,0,0
Queens,-73.85809431397401,40.745912393478925,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.94332496975424,40.80613614693778,0,0,1,0,0,0,0,0,0,0,0,0,0
Queens,-73.8482262488122,40.775422014450314,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.99493906815727,40.77272248416854,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.85294069249274,40.85459475420819,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92774863248393,40.657267453391896,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.83256143778787,40.825822457069954,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-74.0035958365522,40.760254079642664,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98584123370358,40.71141163923328,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.95168682411173,40.74507430265089,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.96606589210349,40.80269711005374,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90766495557081,40.89208708207042,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.91655071024441,40.64354563395699,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.94847814614342,40.798520778903494,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.88568644817249,40.86273199371858,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78687074422372,40.697164535093556,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88609484773326,40.85197531305002,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93667812482839,40.826401607672715,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94587870471739,40.69161705202321,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.7724834421415,40.68744040139952,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94013231939766,40.817731164902966,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.07811164746117,40.641265723483734,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.98007428949128,40.69089268596659,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93679204034689,40.59465865275882,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.8965919679767,40.66812438483602,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.918963941331,40.81137257753539,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99573476834034,40.72054910671025,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.95569021798936,40.815622261818305,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92996862978958,40.680543220825314,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.89994715747993,40.83364111677297,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9116994561922,40.859666949935715,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.84714289218766,40.88476566910835,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99949675475746,40.71692998356502,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.8655589478544,40.8470232626658,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.11776201694771,40.641014731743574,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.84195030745582,40.806519390358595,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.83616969332878,40.709457330328924,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.97435151509791,40.73439750771192,0,0,0,0,0,1,0,0,0,0,0,0,0
Staten Island,-74.16770131987893,40.64096792384619,0,0,0,0,0,0,1,0,0,0,0,0,0
Staten Island,-74.09879155569946,40.64300618533851,0,0,0,0,0,0,0,0,1,0,0,0,0
